"","",""
"Acorus","sweetflag","AR(Carroll, Clark, Dallas, Franklin, Hot Spring, Jefferson, Montgomery, Newton, Pope, Prairie, Pulaski, Washington, Yell)"
"Acorus calamus","calamus","AR(Carroll, Clark, Dallas, Franklin, Hot Spring, Jefferson, Montgomery, Newton, Pope, Prairie, Pulaski, Washington, Yell)"
"Actaea","baneberry","AR(Benton, Carroll, Cleburne, Crittenden, Cross, Franklin, Independence, Johnson, Lee, Logan, Madison, Marion, Newton, Phillips, Polk, Pope, Randolph, Searcy, St. Francis, Stone, Van Buren, Washington)"
"Actaea pachypoda","white baneberry","AR(Crittenden, Cross, Franklin, Independence, Johnson, Lee, Logan, Marion, Newton, Phillips, Polk, Pope, St. Francis)"
"Actaea racemosa","black baneberry","AR(Benton, Carroll, Cleburne, Independence, Madison, Newton, Pope, Randolph, Searcy, Stone, Van Buren, Washington)"
"Actaea racemosa var. racemosa","black bugbane","AR(Benton, Carroll, Cleburne, Independence, Madison, Newton, Pope, Randolph, Searcy, Stone, Van Buren, Washington)"
"Actinidia","actinidia","AR(Saline)"
"Actinidia chinensis","kiwi","AR(Saline)"
"Actinidia chinensis var. deliciosa","kiwi","AR(Saline)"
"Adiantum","maidenhair fern","AR(Baxter, Benton, Boone, Carroll, Clark, Clay, Cleburne, Conway, Craighead, Crawford, Crittenden, Cross, Faulkner, Franklin, Fulton, Garland, Hempstead, Hot Spring, Howard, Independence, Izard, Johnson, Lee, Logan, Lonoke, Madison, Marion, Montgomery, Newton, Perry, Phillips, Polk, Pope, Pulaski, Saline, Scott, Searcy, Sebastian, Sevier, Sharp, St. Francis, Stone, Union, Van Buren, Washington, White, Yell)"
"Adiantum capillus-veneris","common maidenhair","AR(Baxter, Benton, Boone, Carroll, Cleburne, Crawford, Faulkner, Franklin, Fulton, Garland, Hot Spring, Izard, Johnson, Lee, Logan, Madison, Marion, Montgomery, Newton, Pope, Searcy, Stone, Van Buren, Washington)"
"Adiantum pedatum","northern maidenhair","AR(Baxter, Benton, Boone, Carroll, Clark, Clay, Cleburne, Conway, Craighead, Crawford, Crittenden, Cross, Faulkner, Franklin, Fulton, Garland, Hempstead, Hot Spring, Howard, Independence, Izard, Johnson, Lee, Logan, Lonoke, Madison, Marion, Montgomery, Newton, Perry, Phillips, Polk, Pope, Pulaski, Saline, Scott, Searcy, Sebastian, Sevier, Sharp, St. Francis, Stone, Union, Van Buren, Washington, White, Yell)"
"Adonis","pheasant's eye","AR(Sevier)"
"Adonis annua","blooddrops","AR(Sevier)"
"Aegilops","goatgrass","AR(Baxter, Boone, Carroll, Franklin, Fulton, Izard, Lawrence, Little River, Madison, Marion, Randolph, Sharp, Stone, Washington)"
"Aegilops cylindrica","jointed goatgrass","AR(Baxter, Boone, Carroll, Franklin, Fulton, Izard, Lawrence, Little River, Madison, Marion, Randolph, Sharp, Stone, Washington)"
"Aeschynomene","jointvetch","AR(Arkansas, Ashley, Chicot, Clay, Craighead, Cross, Desha, Drew, Greene, Jackson, Jefferson, Lafayette, Lawrence, Lee, Lincoln, Little River, Lonoke, Monroe, Phillips, Poinsett, Pope, Prairie, Pulaski, Randolph, St. Francis, Union, Woodruff)"
"Aeschynomene indica","Indian jointvetch","AR(Arkansas, Lonoke, Pulaski, Union)"
"Aeschynomene rudis","zigzag jointvetch","AR(Arkansas, Ashley, Chicot, Clay, Craighead, Cross, Desha, Drew, Greene, Jackson, Jefferson, Lafayette, Lawrence, Lee, Lincoln, Little River, Lonoke, Monroe, Phillips, Poinsett, Pope, Prairie, Randolph, St. Francis, Union, Woodruff)"
"Aesculus","buckeye","AR(Arkansas, Ashley, Baxter, Benton, Boone, Bradley, Calhoun, Carroll, Chicot, Clark, Clay, Cleburne, Cleveland, Columbia, Conway, Craighead, Crawford, Crittenden, Cross, Dallas, Desha, Drew, Faulkner, Franklin, Fulton, Garland, Grant, Greene, Hempstead, Hot Spring, Howard, Independence, Izard, Jackson, Jefferson, Johnson, Lafayette, Lawrence, Lee, Lincoln, Little River, Logan, Lonoke, Madison, Marion, Miller, Monroe, Montgomery, Nevada, Newton, Ouachita, Perry, Phillips, Pike, Poinsett, Polk, Pope, Prairie, Pulaski, Randolph, Saline, Scott, Searcy, Sebastian, Sevier, Sharp, St. Francis, Stone, Union, Van Buren, Washington, White, Woodruff, Yell)"
"Aesculus glabra","Ohio buckeye","AR(Baxter, Benton, Boone, Carroll, Clay, Conway, Crawford, Crittenden, Franklin, Fulton, Hempstead, Howard, Johnson, Lawrence, Little River, Logan, Madison, Marion, Miller, Montgomery, Newton, Polk, Pope, Scott, Searcy, Sebastian, Sevier, Stone, Van Buren, Washington, Yell)"
"Aesculus glabra var. arguta","Ohio buckeye","AR(Benton, Polk, Washington)"
"Aesculus pavia","red buckeye","AR(Arkansas, Ashley, Bradley, Calhoun, Chicot, Clark, Clay, Cleburne, Cleveland, Columbia, Conway, Craighead, Cross, Dallas, Desha, Drew, Faulkner, Fulton, Garland, Grant, Greene, Hempstead, Hot Spring, Howard, Independence, Izard, Jackson, Jefferson, Lafayette, Lawrence, Lee, Lincoln, Little River, Logan, Lonoke, Madison, Miller, Monroe, Montgomery, Nevada, Ouachita, Perry, Phillips, Pike, Poinsett, Polk, Pope, Prairie, Pulaski, Randolph, Saline, Sevier, Sharp, St. Francis, Stone, Union, Van Buren, White, Woodruff, Yell)"
"Aesculus pavia var. pavia","red buckeye","AR(Arkansas, Ashley, Bradley, Calhoun, Chicot, Clark, Clay, Cleburne, Cleveland, Columbia, Conway, Craighead, Cross, Dallas, Desha, Drew, Faulkner, Fulton, Garland, Grant, Greene, Hempstead, Hot Spring, Howard, Independence, Izard, Jackson, Jefferson, Lafayette, Lawrence, Lee, Lincoln, Little River, Logan, Lonoke, Madison, Miller, Monroe, Montgomery, Nevada, Ouachita, Perry, Phillips, Pike, Poinsett, Polk, Pope, Prairie, Pulaski, Randolph, Saline, Sevier, Sharp, St. Francis, Stone, Union, Van Buren, White, Woodruff, Yell)"
"Agalinis","false foxglove","AR(Arkansas, Ashley, Baxter, Benton, Boone, Bradley, Calhoun, Carroll, Clark, Clay, Cleburne, Cleveland, Columbia, Conway, Craighead, Cross, Desha, Drew, Faulkner, Franklin, Fulton, Garland, Grant, Greene, Hempstead, Hot Spring, Howard, Jackson, Jefferson, Johnson, Lafayette, Lincoln, Little River, Logan, Lonoke, Madison, Marion, Miller, Monroe, Montgomery, Nevada, Newton, Pike, Polk, Pope, Prairie, Pulaski, Saline, Scott, Sebastian, St. Francis, Stone, Union, Van Buren, Washington, White, Yell)"
"Agalinis aspera","tall false foxglove","AR(Conway, Craighead, Desha, Faulkner, Franklin, Miller, Pulaski)"
"Agalinis auriculata","earleaf false foxglove","AR(Benton, Hempstead)"
"Agalinis fasciculata","beach false foxglove","AR(Arkansas, Ashley, Bradley, Calhoun, Cleburne, Cleveland, Columbia, Conway, Cross, Drew, Faulkner, Franklin, Garland, Grant, Hempstead, Hot Spring, Jackson, Jefferson, Lafayette, Lincoln, Lonoke, Madison, Miller, Pike, Polk, Pope, Prairie, Pulaski, Scott, Sebastian, St. Francis, Union, Washington, White)"
"Agalinis heterophylla","prairie false foxglove","AR(Arkansas, Ashley, Bradley, Cleveland, Conway, Drew, Faulkner, Franklin, Jefferson, Lincoln, Prairie, Pulaski, St. Francis, Washington)"
"Agalinis purpurea","purple false foxglove","AR(Benton, Boone, Bradley, Craighead, Drew, Faulkner, Franklin, Fulton, Howard, Jefferson, Little River, Logan, Prairie, Pulaski, Washington)"
"Agalinis skinneriana","Skinner's false foxglove","AR(Arkansas, Baxter, Benton, Cleburne, Cleveland, Craighead, Drew, Garland, Grant, Greene, Hempstead, Jefferson, Johnson, Little River, Logan, Marion, Miller, Monroe, Montgomery, Pope, Pulaski, Saline, St. Francis, Stone, Van Buren, Washington, Yell)"
"Agalinis tenuifolia","slenderleaf false foxglove","AR(Ashley, Bradley, Clark, Clay, Cleburne, Conway, Craighead, Cross, Faulkner, Garland, Hempstead, Hot Spring, Marion, Miller, Nevada, Pike, St. Francis, Stone, Union, White)"
"Agalinis viridis","green false foxglove","AR(Arkansas, Ashley, Boone, Bradley, Calhoun, Carroll, Cross, Drew, Faulkner, Franklin, Garland, Grant, Hempstead, Jefferson, Monroe, Newton, Polk, Prairie, Pulaski, St. Francis, Union, Washington)"
"Agastache","giant hyssop","AR(Benton, Carroll, Franklin, Fulton, Hot Spring, Independence, Newton, Polk, Pope, Saline, Stone, Washington)"
"Agastache nepetoides","yellow giant hyssop","AR(Benton, Carroll, Franklin, Fulton, Hot Spring, Independence, Newton, Polk, Pope, Saline, Stone, Washington)"
"Ageratina","snakeroot","AR(Baxter, Benton, Bradley, Carroll, Clay, Cleburne, Cleveland, Columbia, Conway, Craighead, Crawford, Crittenden, Cross, Drew, Faulkner, Franklin, Garland, Hot Spring, Howard, Independence, Izard, Jefferson, Johnson, Lee, Lincoln, Logan, Madison, Marion, Montgomery, Nevada, Newton, Phillips, Poinsett, Polk, Pope, Pulaski, Saline, Searcy, St. Francis, Stone, Union, Van Buren, Washington, White, Yell)"
"Ageratina altissima","white snakeroot","AR(Baxter, Benton, Bradley, Carroll, Clay, Cleburne, Cleveland, Columbia, Conway, Craighead, Crawford, Crittenden, Cross, Drew, Faulkner, Franklin, Garland, Hot Spring, Howard, Independence, Izard, Jefferson, Johnson, Lee, Lincoln, Logan, Madison, Marion, Montgomery, Nevada, Newton, Phillips, Poinsett, Polk, Pope, Pulaski, Saline, Searcy, St. Francis, Stone, Union, Van Buren, Washington, White, Yell)"
"Ageratina altissima var. altissima","white snakeroot","AR(Baxter, Benton, Bradley, Carroll, Clay, Cleburne, Cleveland, Columbia, Conway, Craighead, Crawford, Crittenden, Cross, Drew, Faulkner, Franklin, Garland, Hot Spring, Howard, Independence, Izard, Jefferson, Johnson, Lee, Lincoln, Logan, Madison, Marion, Montgomery, Nevada, Newton, Phillips, Poinsett, Polk, Pope, Pulaski, Saline, Searcy, St. Francis, Stone, Union, Van Buren, Washington, White, Yell)"
"Agrimonia","agrimony","AR(Arkansas, Ashley, Baxter, Benton, Carroll, Clark, Clay, Cleburne, Conway, Craighead, Crittenden, Cross, Drew, Faulkner, Franklin, Garland, Greene, Hot Spring, Howard, Independence, Izard, Jefferson, Lawrence, Lee, Logan, Madison, Marion, Montgomery, Newton, Perry, Phillips, Pike, Polk, Pope, Pulaski, Saline, Searcy, Sharp, St. Francis, Stone, Union, Washington, Yell)"
"Agrimonia parviflora","harvestlice","AR(Benton, Cleburne, Conway, Greene, Independence, Lee, Montgomery, Phillips, Polk, Pulaski, Saline, Washington, Yell)"
"Agrimonia pubescens","soft agrimony","AR(Benton, Carroll, Crittenden, Independence, Izard, Lawrence, Madison, Marion, Newton, Pike, Polk, Pope, Searcy, Sharp, Stone, Washington)"
"Agrimonia rostellata","beaked agrimony","AR(Arkansas, Ashley, Baxter, Benton, Carroll, Clark, Clay, Cleburne, Conway, Craighead, Cross, Drew, Faulkner, Franklin, Garland, Greene, Hot Spring, Howard, Independence, Jefferson, Lawrence, Lee, Logan, Madison, Marion, Montgomery, Newton, Perry, Pike, Polk, Pope, Pulaski, Searcy, Sharp, St. Francis, Stone, Union, Washington, Yell)"
"Agrostemma","corncockle","AR(Benton, Carroll, Conway, Crittenden, Faulkner, Franklin, Fulton, Independence, Logan, Madison, Marion, Newton, Poinsett, Pope, Randolph, Sebastian, St. Francis, Washington)"
"Agrostemma githago","common corncockle","AR(Benton, Carroll, Conway, Crittenden, Faulkner, Franklin, Fulton, Independence, Logan, Madison, Marion, Newton, Poinsett, Pope, Randolph, Sebastian, St. Francis, Washington)"
"Agrostis","bentgrass","AR(Arkansas, Ashley, Baxter, Benton, Boone, Bradley, Carroll, Chicot, Clay, Cleburne, Craighead, Crawford, Cross, Drew, Faulkner, Franklin, Fulton, Garland, Grant, Hot Spring, Independence, Izard, Jefferson, Lawrence, Lincoln, Little River, Logan, Lonoke, Madison, Marion, Montgomery, Nevada, Newton, Ouachita, Polk, Pope, Pulaski, Randolph, Saline, Scott, Searcy, Sebastian, Sharp, St. Francis, Stone, Union, Washington, Yell)"
"Agrostis elliottiana","Elliott's bentgrass","AR(Benton, Bradley, Crawford, Cross, Drew, Faulkner, Garland, Independence, Izard, Lawrence, Logan, Newton, Randolph, Sebastian, Sharp, Stone, Union, Washington)"
"Agrostis gigantea","redtop","AR(Arkansas, Craighead, Crawford, Logan, Marion, Pope, Scott, Sebastian)"
"Agrostis hyemalis","winter bentgrass","AR(Arkansas, Ashley, Baxter, Boone, Bradley, Chicot, Cleburne, Drew, Faulkner, Franklin, Fulton, Garland, Grant, Hot Spring, Independence, Izard, Jefferson, Lawrence, Lincoln, Logan, Madison, Marion, Montgomery, Nevada, Ouachita, Polk, Pope, Pulaski, Saline, Sebastian, Stone, Washington)"
"Agrostis perennans","upland bentgrass","AR(Arkansas, Ashley, Benton, Bradley, Carroll, Clay, Cleburne, Crawford, Franklin, Fulton, Garland, Izard, Jefferson, Lawrence, Little River, Logan, Madison, Montgomery, Newton, Polk, Randolph, Saline, Searcy, Sharp, St. Francis, Washington)"
"Agrostis stolonifera","creeping bentgrass","AR(Boone, Craighead, Faulkner, Franklin, Fulton, Independence, Izard, Lawrence, Logan, Lonoke, Madison, Marion, Newton, Randolph, Sharp, Stone, Washington, Yell)"
"Ailanthus","ailanthus","AR(Ashley, Benton, Bradley, Carroll, Clark, Cleburne, Cleveland, Craighead, Crawford, Desha, Drew, Faulkner, Franklin, Garland, Hempstead, Hot Spring, Independence, Izard, Jefferson, Johnson, Lonoke, Miller, Mississippi, Newton, Ouachita, Phillips, Pope, Pulaski, Saline, Searcy, St. Francis, Stone, Union, Washington)"
"Ailanthus altissima","tree of heaven","AR(Ashley, Benton, Bradley, Carroll, Clark, Cleburne, Cleveland, Craighead, Crawford, Desha, Drew, Faulkner, Franklin, Garland, Hempstead, Hot Spring, Independence, Izard, Jefferson, Johnson, Lonoke, Miller, Mississippi, Newton, Ouachita, Phillips, Pope, Pulaski, Saline, Searcy, St. Francis, Stone, Union, Washington)"
"Aira","hairgrass","AR(Arkansas, Ashley, Benton, Bradley, Calhoun, Cleburne, Cleveland, Conway, Crawford, Drew, Faulkner, Franklin, Garland, Grant, Hempstead, Hot Spring, Independence, Jefferson, Johnson, Lincoln, Little River, Logan, Marion, Miller, Montgomery, Nevada, Newton, Ouachita, Pike, Polk, Pope, Pulaski, Saline, Searcy, Sevier, Union, Washington, White)"
"Aira caryophyllea","silver hairgrass","AR(Benton, Bradley, Calhoun, Cleveland, Faulkner, Grant, Marion, Nevada, Newton, Ouachita, Pike, Polk, Saline, Sevier, Union)"
"Aira caryophyllea var. caryophyllea","silver hairgrass","AR(Benton, Bradley, Calhoun, Cleveland, Faulkner, Grant, Marion, Nevada, Newton, Ouachita, Pike, Polk, Saline, Sevier, Union)"
"Aira elegans","annual silver hairgrass","AR(Arkansas, Ashley, Benton, Bradley, Calhoun, Cleburne, Conway, Crawford, Drew, Faulkner, Franklin, Garland, Grant, Hempstead, Hot Spring, Independence, Jefferson, Johnson, Lincoln, Little River, Logan, Miller, Montgomery, Nevada, Ouachita, Polk, Pope, Pulaski, Saline, Searcy, Sevier, Union, Washington, White)"
"Ajuga","bugle","AR(Ashley, Baxter, Benton, Cleveland, Cross, Drew, Faulkner, Washington)"
"Ajuga reptans","common bugle","AR(Ashley, Baxter, Benton, Cleveland, Cross, Drew, Faulkner, Washington)"
