"","",""
"Achillea millefolium var. occidentalis","western yarrow","ID(Ada, Adams, Bannock, Bear Lake, Benewah, Bonner, Boundary, Butte, Camas, Canyon, Caribou, Cassia, Clearwater, Custer, Elmore, Franklin, Fremont, Idaho, Kootenai, Latah, Lemhi, Minidoka, Nez Perce, Owyhee, Power, Shoshone, Twin Falls, Valley, Washington)"
"Achnatherum","needlegrass","ID(Ada, Adams, Bannock, Bear Lake, Bingham, Blaine, Boise, Bonner, Bonneville, Boundary, Butte, Camas, Canyon, Caribou, Cassia, Clark, Custer, Elmore, Franklin, Fremont, Gem, Gooding, Idaho, Jefferson, Kootenai, Latah, Lemhi, Lincoln, Madison, Minidoka, Nez Perce, Oneida, Owyhee, Payette, Power, Shoshone, Teton, Twin Falls, Valley, Washington)"
"Achnatherum hymenoides","Indian ricegrass","ID(Ada, Bannock, Bear Lake, Bingham, Blaine, Bonneville, Butte, Canyon, Cassia, Clark, Custer, Elmore, Franklin, Fremont, Gem, Gooding, Idaho, Jefferson, Lemhi, Owyhee, Payette, Power, Twin Falls, Valley, Washington)"
"Achnatherum lemmonii","Lemmon's needlegrass","ID(Adams, Bannock, Boundary, Elmore, Fremont, Owyhee, Twin Falls, Valley)"
"Achnatherum lemmonii var. lemmonii","Lemmon's needlegrass","ID(Adams, Bannock, Boundary, Elmore, Fremont, Owyhee, Twin Falls, Valley)"
"Achnatherum lettermanii","Letterman's needlegrass","ID(Bear Lake, Blaine, Bonneville, Boundary, Caribou, Cassia, Clark, Custer, Franklin, Idaho, Lemhi, Oneida, Teton, Twin Falls, Valley)"
"Achnatherum nelsonii","Columbia needlegrass","ID(Adams, Bannock, Blaine, Boise, Bonneville, Butte, Camas, Caribou, Cassia, Clark, Custer, Elmore, Fremont, Gooding, Idaho, Latah, Lemhi, Madison, Nez Perce, Oneida, Owyhee, Shoshone, Twin Falls, Valley, Washington)"
"Achnatherum nelsonii ssp. dorei","Dore's needlegrass","ID(Adams, Blaine, Boise, Bonneville, Clark, Custer, Elmore, Fremont, Latah, Shoshone, Twin Falls)"
"Achnatherum nelsonii ssp. nelsonii","Columbia needlegrass","ID(Adams, Bannock, Blaine, Boise, Bonneville, Butte, Camas, Caribou, Cassia, Clark, Custer, Elmore, Fremont, Gooding, Idaho, Lemhi, Madison, Nez Perce, Oneida, Owyhee, Twin Falls, Valley, Washington)"
"Achnatherum nevadense","Nevada needlegrass","ID(Custer, Idaho, Lemhi, Twin Falls)"
"Achnatherum occidentale","western needlegrass","ID(Adams, Blaine, Butte, Camas, Clark, Fremont, Idaho, Kootenai, Nez Perce, Oneida, Owyhee, Power, Valley)"
"Achnatherum occidentale ssp. californicum","California needlegrass","ID(Adams, Blaine, Butte, Camas, Clark, Fremont, Idaho, Kootenai, Nez Perce, Oneida, Owyhee, Power, Valley)"
"Achnatherum pinetorum","pine needlegrass","ID(Blaine, Clark, Custer, Lemhi, Valley)"
"Achnatherum richardsonii","Richardson's needlegrass","ID(Bonner, Lemhi)"
"Achnatherum swallenii","Swallen's needlegrass","ID(Butte, Clark, Custer, Lemhi)"
"Achnatherum thurberianum","Thurber's needlegrass","ID(Ada, Bannock, Bingham, Boise, Bonneville, Butte, Cassia, Clark, Custer, Elmore, Fremont, Gem, Lincoln, Minidoka, Owyhee, Twin Falls, Valley, Washington)"
"Achnatherum webberi","Webber needlegrass","ID(Bingham, Blaine, Bonneville, Camas, Cassia, Clark, Gooding, Lemhi, Owyhee, Twin Falls)"
"Acinos","acinos","ID(Latah)"
"Acinos arvensis","basil thyme","ID(Latah)"
"Aconitum","monkshood","ID(Ada, Adams, Bannock, Blaine, Boise, Bonner, Cassia, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Idaho, Kootenai, Latah, Lemhi, Nez Perce, Owyhee, Shoshone, Twin Falls, Valley)"
"Aconitum columbianum","Columbian monkshood","ID(Ada, Adams, Bannock, Blaine, Boise, Bonner, Cassia, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Idaho, Kootenai, Latah, Lemhi, Nez Perce, Owyhee, Shoshone, Twin Falls, Valley)"
"Aconitum columbianum ssp. columbianum","Columbian monkshood","ID(Ada, Adams, Bannock, Blaine, Boise, Bonner, Cassia, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Idaho, Kootenai, Latah, Lemhi, Nez Perce, Owyhee, Shoshone, Twin Falls, Valley)"
"Acorus","sweetflag","ID(Benewah, Kootenai, Latah, Shoshone)"
"Acorus americanus","sweetflag","ID(Benewah, Kootenai, Latah, Shoshone)"
"Acroptilon","hardheads","ID(Ada, Adams, Bannock, Bear Lake, Benewah, Bingham, Blaine, Boise, Bonner, Bonneville, Boundary, Butte, Camas, Canyon, Caribou, Cassia, Clark, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Gooding, Idaho, Jefferson, Jerome, Kootenai, Latah, Lemhi, Lewis, Lincoln, Madison, Minidoka, Nez Perce, Oneida, Owyhee, Payette, Power, Twin Falls, Valley, Washington)"
"Acroptilon repens","hardheads","ID(Ada, Adams, Bannock, Bear Lake, Benewah, Bingham, Blaine, Boise, Bonner, Bonneville, Boundary, Butte, Camas, Canyon, Caribou, Cassia, Clark, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Gooding, Idaho, Jefferson, Jerome, Kootenai, Latah, Lemhi, Lewis, Lincoln, Madison, Minidoka, Nez Perce, Oneida, Owyhee, Payette, Power, Twin Falls, Valley, Washington)"
"Actaea","baneberry","ID(Kootenai, Owyhee)"
"Actaea rubra","red baneberry","ID(Kootenai, Owyhee)"
"Actaea rubra ssp. arguta","red baneberry","ID(Kootenai)"
"Adenocaulon","trailplant","ID(Adams, Benewah, Boise, Clearwater, Idaho, Kootenai, Latah, Nez Perce, Shoshone, Valley)"
"Adenocaulon bicolor","American trailplant","ID(Adams, Benewah, Boise, Clearwater, Idaho, Kootenai, Latah, Nez Perce, Shoshone, Valley)"
"Adiantum","maidenhair fern","ID(Adams, Bonner, Boundary, Clearwater, Idaho, Kootenai, Shoshone, Valley)"
"Adiantum aleuticum","Aleutian maidenhair","ID(Adams, Bonner, Boundary, Clearwater, Idaho, Kootenai, Shoshone, Valley)"
"Adonis","pheasant's eye","ID(Bear Lake, Idaho, Latah, Power)"
"Adonis aestivalis","summer pheasant's eye","ID(Idaho, Power)"
"Adonis annua","blooddrops","ID(Bear Lake, Latah)"
"Aegilops","goatgrass","ID(Ada, Adams, Bannock, Benewah, Bingham, Boise, Bonner, Bonneville, Boundary, Canyon, Caribou, Cassia, Clearwater, Elmore, Franklin, Gem, Idaho, Jerome, Kootenai, Latah, Lemhi, Lewis, Madison, Minidoka, Nez Perce, Oneida, Payette, Power, Twin Falls, Valley, Washington)"
"Aegilops cylindrica","jointed goatgrass","ID(Ada, Adams, Bannock, Benewah, Bingham, Boise, Bonner, Bonneville, Boundary, Canyon, Caribou, Cassia, Clearwater, Elmore, Franklin, Gem, Idaho, Jerome, Kootenai, Latah, Lemhi, Lewis, Madison, Minidoka, Nez Perce, Oneida, Payette, Power, Twin Falls, Valley, Washington)"
"Aegopodium","goutweed","ID(Ada, Idaho)"
"Aegopodium podagraria","bishop's goutweed","ID(Ada, Idaho)"
"Aethusa","aethusa","ID(Twin Falls)"
"Aethusa cynapium","fool's parsley","ID(Twin Falls)"
"Agastache","giant hyssop","ID(Ada, Adams, Bannock, Bear Lake, Benewah, Bingham, Blaine, Boise, Bonner, Bonneville, Butte, Camas, Caribou, Cassia, Clark, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Idaho, Kootenai, Latah, Lemhi, Madison, Oneida, Owyhee, Power, Shoshone, Twin Falls, Valley)"
"Agastache cusickii","Cusick's giant hyssop","ID(Butte, Clark, Custer, Lemhi)"
"Agastache urticifolia","nettleleaf giant hyssop","ID(Ada, Adams, Bannock, Bear Lake, Benewah, Bingham, Blaine, Boise, Bonner, Bonneville, Butte, Camas, Caribou, Cassia, Clark, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Idaho, Kootenai, Latah, Lemhi, Madison, Oneida, Owyhee, Power, Shoshone, Twin Falls, Valley)"
"Agastache urticifolia var. urticifolia","nettleleaf giant hyssop","ID(Ada, Adams, Bannock, Bear Lake, Benewah, Bingham, Blaine, Boise, Bonner, Bonneville, Butte, Camas, Caribou, Cassia, Clark, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Idaho, Kootenai, Latah, Lemhi, Madison, Oneida, Owyhee, Power, Shoshone, Twin Falls, Valley)"
"Ageratina","snakeroot","ID(Blaine, Butte, Custer, Elmore, Idaho, Owyhee, Twin Falls, Valley)"
"Ageratina occidentalis","western snakeroot","ID(Blaine, Butte, Custer, Elmore, Idaho, Owyhee, Twin Falls, Valley)"
"Agoseris","agoseris","ID(Ada, Adams, Bannock, Bear Lake, Benewah, Bingham, Blaine, Boise, Bonner, Bonneville, Butte, Camas, Canyon, Caribou, Cassia, Clark, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Gooding, Idaho, Kootenai, Latah, Lemhi, Lewis, Lincoln, Madison, Nez Perce, Oneida, Owyhee, Power, Shoshone, Teton, Twin Falls, Valley, Washington)"
"Agoseris aurantiaca","orange agoseris","ID(Ada, Adams, Benewah, Blaine, Boise, Bonner, Caribou, Cassia, Custer, Elmore, Franklin, Fremont, Idaho, Kootenai, Latah, Lemhi, Lincoln, Nez Perce, Owyhee, Power, Shoshone, Teton, Twin Falls, Valley)"
"Agoseris aurantiaca var. aurantiaca","orange agoseris","ID(Ada, Adams, Benewah, Blaine, Boise, Bonner, Caribou, Cassia, Custer, Elmore, Franklin, Fremont, Idaho, Kootenai, Latah, Lemhi, Lincoln, Nez Perce, Owyhee, Power, Shoshone, Teton, Valley)"
"Agoseris glauca","pale agoseris","ID(Ada, Adams, Bannock, Bear Lake, Bingham, Blaine, Boise, Bonner, Bonneville, Butte, Camas, Caribou, Cassia, Clark, Clearwater, Custer, Elmore, Fremont, Gooding, Idaho, Kootenai, Latah, Lemhi, Lincoln, Madison, Nez Perce, Oneida, Owyhee, Power, Shoshone, Teton, Twin Falls, Valley, Washington)"
"Agoseris glauca var. agrestis","pale agoseris","ID(Butte, Elmore, Latah, Nez Perce, Valley)"
"Agoseris glauca var. dasycephala","pale agoseris","ID(Adams, Boise, Bonner, Butte, Camas, Clark, Custer, Elmore, Fremont, Idaho, Latah, Lemhi, Nez Perce, Owyhee, Twin Falls, Valley)"
"Agoseris glauca var. glauca","pale agoseris","ID(Ada, Bannock, Bear Lake, Bingham, Blaine, Butte, Camas, Caribou, Cassia, Custer, Elmore, Fremont, Idaho, Latah, Lemhi, Madison, Oneida, Owyhee, Teton, Twin Falls, Washington)"
"Agoseris glauca var. laciniata","false agoseris","ID(Ada, Bannock, Bingham, Blaine, Boise, Bonneville, Butte, Camas, Caribou, Cassia, Clearwater, Custer, Elmore, Fremont, Gooding, Idaho, Lemhi, Lincoln, Owyhee, Teton, Twin Falls, Valley)"
"Agoseris glauca var. monticola","pale agoseris","ID(Blaine, Idaho, Owyhee, Valley)"
"Agoseris grandiflora","bigflower agoseris","ID(Ada, Adams, Boise, Bonner, Cassia, Clearwater, Elmore, Gem, Gooding, Idaho, Kootenai, Latah, Nez Perce, Owyhee, Shoshone, Valley, Washington)"
"Agoseris heterophylla","annual agoseris","ID(Ada, Adams, Benewah, Boise, Bonner, Butte, Canyon, Cassia, Clearwater, Elmore, Gooding, Idaho, Kootenai, Latah, Lewis, Lincoln, Nez Perce, Owyhee, Valley, Washington)"
"Agoseris heterophylla var. heterophylla","annual agoseris","ID(Ada, Adams, Benewah, Boise, Bonner, Butte, Canyon, Cassia, Clearwater, Elmore, Gooding, Idaho, Kootenai, Latah, Lewis, Lincoln, Nez Perce, Owyhee, Valley, Washington)"
"Agoseris lackschewitzii","Mill Creek agoseris","ID(Clark, Fremont, Lemhi)"
"Agoseris retrorsa","spearleaf agoseris","ID(Blaine, Boise, Elmore, Owyhee, Washington)"
"Agropyron","wheatgrass","ID(Ada, Bannock, Bear Lake, Benewah, Blaine, Boise, Bonner, Bonneville, Butte, Canyon, Caribou, Cassia, Clark, Custer, Elmore, Franklin, Fremont, Idaho, Jefferson, Latah, Minidoka, Nez Perce, Oneida, Owyhee, Power, Twin Falls)"
"Agropyron cristatum","crested wheatgrass","ID(Ada, Bannock, Bear Lake, Benewah, Blaine, Boise, Bonner, Bonneville, Butte, Canyon, Caribou, Cassia, Clark, Custer, Elmore, Franklin, Fremont, Idaho, Jefferson, Latah, Minidoka, Nez Perce, Oneida, Owyhee, Power, Twin Falls)"
"Agropyron cristatum ssp. pectinatum","crested wheatgrass","ID(Ada, Bannock, Bear Lake, Benewah, Blaine, Boise, Bonner, Bonneville, Butte, Canyon, Caribou, Cassia, Clark, Custer, Elmore, Franklin, Fremont, Idaho, Jefferson, Latah, Minidoka, Nez Perce, Oneida, Owyhee, Power, Twin Falls)"
"Agrostemma","corncockle","ID(Bonner, Idaho, Kootenai, Latah, Lewis, Nez Perce)"
"Agrostemma githago","common corncockle","ID(Bonner, Idaho, Kootenai, Latah, Lewis, Nez Perce)"
"Agrostis","bentgrass","ID(Ada, Adams, Bannock, Bear Lake, Benewah, Bingham, Blaine, Boise, Bonner, Bonneville, Boundary, Butte, Camas, Canyon, Caribou, Cassia, Clark, Clearwater, Custer, Elmore, Franklin, Fremont, Gooding, Idaho, Jefferson, Kootenai, Latah, Lemhi, Lewis, Lincoln, Nez Perce, Oneida, Owyhee, Power, Shoshone, Teton, Twin Falls, Valley, Washington)"
"Agrostis capillaris","colonial bentgrass","ID(Bannock, Clearwater, Idaho, Latah)"
"Agrostis exarata","spike bentgrass","ID(Adams, Bannock, Benewah, Bingham, Blaine, Boise, Bonner, Bonneville, Boundary, Cassia, Clark, Clearwater, Custer, Elmore, Fremont, Idaho, Kootenai, Latah, Lemhi, Nez Perce, Owyhee, Shoshone, Twin Falls, Valley)"
"Agrostis gigantea","redtop","ID(Butte)"
"Agrostis humilis","alpine bentgrass","ID(Adams, Boise, Bonner, Boundary, Caribou, Cassia, Clearwater, Custer, Fremont, Idaho, Lemhi, Nez Perce, Owyhee, Shoshone, Valley)"
"Agrostis idahoensis","Idaho bentgrass","ID(Adams, Blaine, Caribou, Idaho, Nez Perce, Owyhee, Shoshone, Valley)"
"Agrostis oregonensis","Oregon bentgrass","ID(Bonner, Elmore, Idaho, Shoshone)"
"Agrostis pallens","seashore bentgrass","ID(Custer, Shoshone, Twin Falls)"
"Agrostis scabra","rough bentgrass","ID(Ada, Adams, Bannock, Benewah, Blaine, Boise, Bonner, Bonneville, Boundary, Butte, Camas, Caribou, Cassia, Clearwater, Custer, Elmore, Franklin, Fremont, Idaho, Kootenai, Latah, Lemhi, Lincoln, Owyhee, Power, Shoshone, Teton, Twin Falls, Valley)"
"Agrostis stolonifera","creeping bentgrass","ID(Ada, Adams, Bannock, Bear Lake, Blaine, Boise, Bonner, Bonneville, Boundary, Butte, Canyon, Caribou, Cassia, Clearwater, Custer, Elmore, Franklin, Fremont, Gooding, Idaho, Jefferson, Kootenai, Latah, Lemhi, Lewis, Lincoln, Oneida, Owyhee, Power, Shoshone, Teton, Valley, Washington)"
"Agrostis variabilis","mountain bentgrass","ID(Adams, Blaine, Cassia, Custer, Elmore, Idaho, Kootenai, Lemhi, Owyhee, Valley)"
"Ailanthus","ailanthus","ID(Ada, Gooding, Idaho, Lewis, Nez Perce, Owyhee)"
"Ailanthus altissima","tree of heaven","ID(Ada, Gooding, Idaho, Lewis, Nez Perce, Owyhee)"
"Aira","hairgrass","ID(Bonner, Clearwater, Idaho, Kootenai, Latah, Nez Perce, Valley)"
"Aira caryophyllea","silver hairgrass","ID(Bonner, Clearwater, Idaho, Kootenai, Latah, Nez Perce, Valley)"
"Aira caryophyllea var. caryophyllea","silver hairgrass","ID(Bonner, Clearwater, Idaho, Kootenai, Latah, Nez Perce, Valley)"
"Alcea","hollyhock","ID(Adams, Idaho, Minidoka)"
"Alcea rosea","hollyhock","ID(Adams, Idaho, Minidoka)"
"Alhagi","alhagi","ID(Elmore)"
"Alhagi maurorum","camelthorn","ID(Elmore)"
"Aliciella","aliciella","ID(Boise, Butte, Canyon, Custer, Elmore, Gooding, Owyhee, Washington)"
"Aliciella leptomeria","sand gilia","ID(Boise, Butte, Canyon, Custer, Elmore, Gooding, Owyhee, Washington)"
"Aliciella triodon","coyote gilia","ID(Owyhee)"
"Alisma","water plantain","ID(Benewah, Bonner, Cassia, Elmore, Franklin, Fremont, Kootenai, Latah, Lincoln, Owyhee, Washington)"
"Alisma gramineum","narrowleaf water plantain","ID(Franklin, Lincoln)"
"Alisma triviale","northern water plantain","ID(Benewah, Bonner, Cassia, Elmore, Fremont, Kootenai, Latah, Lincoln, Owyhee, Washington)"
"Allenrolfea","allenrolfea","ID(Bingham, Cassia, Oneida)"
"Allenrolfea occidentalis","iodinebush","ID(Bingham, Cassia, Oneida)"
"Allium","onion","ID(Ada, Adams, Bannock, Bear Lake, Benewah, Bingham, Blaine, Boise, Bonner, Bonneville, Boundary, Butte, Camas, Canyon, Caribou, Cassia, Clark, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Gooding, Idaho, Jefferson, Jerome, Kootenai, Latah, Lemhi, Lewis, Lincoln, Madison, Nez Perce, Oneida, Owyhee, Payette, Power, Shoshone, Teton, Twin Falls, Valley, Washington)"
"Allium aaseae","South Idaho onion","ID(Ada, Boise, Elmore, Gem, Payette, Washington)"
"Allium acuminatum","tapertip onion","ID(Ada, Adams, Bannock, Bear Lake, Bingham, Blaine, Boise, Butte, Camas, Canyon, Cassia, Clark, Custer, Elmore, Franklin, Fremont, Gem, Gooding, Idaho, Kootenai, Latah, Lemhi, Lincoln, Nez Perce, Oneida, Owyhee, Payette, Power, Twin Falls, Valley, Washington)"
"Allium anceps","twinleaf onion","ID(Butte, Jerome, Owyhee, Twin Falls)"
"Allium bisceptrum","twincrest onion","ID(Clearwater, Franklin, Gooding, Idaho, Nez Perce, Twin Falls, Valley)"
"Allium bisceptrum var. bisceptrum","twincrest onion","ID(Clearwater, Franklin, Gooding, Idaho, Nez Perce, Twin Falls, Valley)"
"Allium brandegeei","Brandegee's onion","ID(Adams, Bear Lake, Blaine, Bonneville, Camas, Caribou, Cassia, Custer, Elmore, Fremont, Gem, Idaho, Lemhi, Lincoln, Owyhee, Twin Falls, Valley, Washington)"
"Allium brevistylum","shortstyle onion","ID(Blaine, Clark, Custer, Elmore, Fremont, Lemhi)"
"Allium cernuum","nodding onion","ID(Bonner, Boundary, Butte, Clark, Custer, Fremont, Kootenai, Lemhi, Shoshone)"
"Allium cernuum var. cernuum","nodding onion","ID(Bonner, Boundary, Butte, Clark, Custer, Fremont, Kootenai, Lemhi, Shoshone)"
"Allium columbianum","Columbian onion","ID(Clearwater, Idaho, Kootenai, Latah)"
"Allium douglasii","Douglas' onion","ID(Clearwater, Idaho, Kootenai, Latah, Nez Perce)"
"Allium fibrillum","Cuddy Mountain onion","ID(Ada, Adams, Benewah, Boise, Clearwater, Elmore, Gem, Idaho, Kootenai, Latah, Lemhi, Lewis, Nez Perce, Shoshone, Washington)"
"Allium geyeri","Geyer's onion","ID(Adams, Benewah, Bingham, Blaine, Bonner, Bonneville, Butte, Caribou, Clark, Clearwater, Custer, Elmore, Franklin, Fremont, Idaho, Kootenai, Latah, Lemhi, Nez Perce, Oneida, Owyhee, Twin Falls, Washington)"
"Allium geyeri var. geyeri","Geyer's onion","ID(Benewah, Bonner, Clearwater, Idaho, Kootenai, Latah, Nez Perce)"
"Allium geyeri var. tenerum","bulbil onion","ID(Adams, Benewah, Blaine, Bonneville, Caribou, Clark, Custer, Elmore, Franklin, Fremont, Idaho, Kootenai, Lemhi, Oneida, Owyhee)"
"Allium lemmonii","Lemmon's onion","ID(Adams, Canyon, Gooding, Owyhee, Twin Falls)"
"Allium madidum","swamp onion","ID(Adams, Owyhee, Valley, Washington)"
"Allium nevadense","Nevada onion","ID(Ada, Canyon, Cassia, Elmore, Owyhee, Power, Twin Falls, Washington)"
"Allium parvum","small onion","ID(Adams, Blaine, Butte, Elmore, Gem, Idaho, Lincoln, Owyhee, Valley, Washington)"
"Allium schoenoprasum","wild chives","ID(Bonner, Boundary, Caribou, Custer, Fremont, Kootenai, Lemhi)"
"Allium schoenoprasum var. schoenoprasum","wild chives","ID(Bonner, Boundary, Caribou, Custer, Fremont, Kootenai, Lemhi)"
"Allium simillimum","simil onion","ID(Ada, Adams, Blaine, Boise, Butte, Camas, Cassia, Custer, Elmore, Gem, Idaho, Lemhi, Owyhee, Twin Falls, Valley)"
"Allium textile","textile onion","ID(Bannock, Bingham, Bonneville, Butte, Clark, Custer, Elmore, Fremont, Jefferson, Lemhi, Madison, Power, Teton, Twin Falls)"
"Allium tolmiei","Tolmie's onion","ID(Ada, Adams, Butte, Camas, Elmore, Gem, Idaho, Latah, Lincoln, Nez Perce, Owyhee, Payette, Twin Falls, Valley, Washington)"
"Allium tolmiei var. persimile","sevendevils onion","ID(Adams, Gem, Idaho, Washington)"
"Allium tolmiei var. platyphyllum","Wallowa onion","ID(Idaho, Latah, Nez Perce)"
"Allium tolmiei var. tolmiei","Tolmie's onion","ID(Ada, Adams, Camas, Elmore, Gem, Idaho, Lincoln, Nez Perce, Owyhee, Payette, Twin Falls, Valley, Washington)"
"Allium validum","Pacific onion","ID(Boise, Elmore, Idaho, Valley, Washington)"
"Allotropa","sugarstick","ID(Idaho, Valley)"
"Allotropa virgata","sugarstick","ID(Idaho, Valley)"
"Alnus","alder","ID(Ada, Adams, Bannock, Bear Lake, Benewah, Blaine, Boise, Bonner, Bonneville, Boundary, Butte, Caribou, Cassia, Clark, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Idaho, Jefferson, Kootenai, Latah, Lemhi, Lewis, Lincoln, Nez Perce, Owyhee, Power, Shoshone, Teton, Valley, Washington)"
"Alnus incana","gray alder","ID(Ada, Adams, Bannock, Bear Lake, Benewah, Blaine, Boise, Bonner, Bonneville, Boundary, Butte, Caribou, Cassia, Clark, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Idaho, Kootenai, Latah, Lemhi, Nez Perce, Owyhee, Power, Shoshone, Teton, Valley, Washington)"
"Alnus incana ssp. tenuifolia","thinleaf alder","ID(Ada, Adams, Bannock, Bear Lake, Benewah, Blaine, Boise, Bonner, Bonneville, Boundary, Butte, Caribou, Cassia, Clark, Clearwater, Custer, Elmore, Franklin, Fremont, Gem, Idaho, Kootenai, Latah, Lemhi, Nez Perce, Owyhee, Power, Shoshone, Teton, Valley, Washington)"
"Alnus rhombifolia","white alder","ID(Adams, Clearwater, Idaho, Latah, Lewis, Nez Perce, Washington)"
