"","",""
"Acer saccharinum","silver maple","LA(Caddo, Calcasieu, Caldwell, Claiborne, De Soto, East Baton Rouge, East Carroll, East Feliciana, Franklin, Jackson, Lincoln, Madison, Natchitoches, Ouachita, Pointe Coupee, Rapides, Richland, Sabine, St. Tammany, Tensas, Union, Vernon, Washington, West Carroll, West Feliciana, Winn)"
"Acer saccharum","sugar maple","LA(Bienville, Bossier, Caddo, Caldwell, Catahoula, Claiborne, De Soto, East Baton Rouge, East Feliciana, Grant, Jackson, Lincoln, Morehouse, Natchitoches, Rapides, Red River, Sabine, Union, Vernon, Webster, West Carroll, West Feliciana, Winn)"
"Acer saccharum var. saccharum","sugar maple","LA(Bienville, Bossier, Caddo, Caldwell, Catahoula, Claiborne, De Soto, East Baton Rouge, East Feliciana, Grant, Jackson, Lincoln, Morehouse, Natchitoches, Rapides, Red River, Sabine, Union, Vernon, Webster, West Carroll, West Feliciana, Winn)"
"Achillea","yarrow","LA(Assumption, Beauregard, Bienville, Bossier, Caddo, Caldwell, Catahoula, Claiborne, De Soto, East Baton Rouge, East Feliciana, Evangeline, Franklin, Jackson, Lafayette, Lincoln, Morehouse, Natchitoches, Orleans, Ouachita, Richland, Sabine, St. Bernard, St. Helena, St. Tammany, Tensas, Terrebonne, Union, Vernon, Washington, Webster, West Carroll)"
"Achillea millefolium","common yarrow","LA(Assumption, Beauregard, Bienville, Bossier, Caddo, Caldwell, Catahoula, Claiborne, De Soto, East Baton Rouge, East Feliciana, Evangeline, Franklin, Jackson, Lafayette, Lincoln, Morehouse, Natchitoches, Orleans, Ouachita, Richland, Sabine, St. Bernard, St. Helena, St. Tammany, Tensas, Terrebonne, Union, Vernon, Washington, Webster, West Carroll)"
"Achillea millefolium var. occidentalis","western yarrow","LA(Assumption, Beauregard, Bienville, Bossier, Caddo, Caldwell, Catahoula, Claiborne, De Soto, East Baton Rouge, East Feliciana, Evangeline, Franklin, Jackson, Lafayette, Lincoln, Morehouse, Natchitoches, Orleans, Ouachita, Richland, Sabine, St. Bernard, St. Helena, St. Tammany, Tensas, Terrebonne, Union, Vernon, Washington, Webster, West Carroll)"
"Achyranthes","chaff flower","LA(Orleans)"
"Achyranthes aspera","devil's horsewhip","LA(Orleans)"
"Achyranthes aspera var. aspera","devil's horsewhip","LA(Orleans)"
"Acmella","spotflower","LA(Acadia, Allen, Ascension, Assumption, Avoyelles, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Cameron, Catahoula, Claiborne, Concordia, De Soto, East Baton Rouge, East Carroll, East Feliciana, Evangeline, Franklin, Grant, Iberia, Iberville, Jefferson, Jefferson Davis, LaSalle, Lafayette, Lafourche, Livingston, Madison, Morehouse, Natchitoches, Orleans, Ouachita, Plaquemines, Pointe Coupee, Rapides, Red River, Richland, Sabine, St. Bernard, St. Charles, St. Helena, St. James, St. John the Baptist, St. Landry, St. Martin, St. Mary, St. Tammany, Tangipahoa, Tensas, Terrebonne, Union, Vermilion, Vernon, Washington, Webster, West Baton Rouge, West Carroll, West Feliciana, Winn)"
"Acmella oppositifolia","oppositeleaf spotflower","LA(Acadia, Allen, Ascension, Assumption, Avoyelles, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Cameron, Catahoula, Claiborne, Concordia, De Soto, East Baton Rouge, East Carroll, East Feliciana, Evangeline, Franklin, Grant, Iberia, Iberville, Jefferson, Jefferson Davis, LaSalle, Lafayette, Lafourche, Livingston, Madison, Morehouse, Natchitoches, Orleans, Ouachita, Plaquemines, Pointe Coupee, Rapides, Red River, Richland, Sabine, St. Bernard, St. Charles, St. Helena, St. James, St. John the Baptist, St. Landry, St. Martin, St. Mary, St. Tammany, Tangipahoa, Tensas, Terrebonne, Union, Vermilion, Vernon, Washington, Webster, West Baton Rouge, West Carroll, West Feliciana, Winn)"
"Acmella oppositifolia var. repens","oppositeleaf spotflower","LA(Acadia, Allen, Ascension, Assumption, Avoyelles, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Cameron, Catahoula, Claiborne, Concordia, De Soto, East Baton Rouge, East Carroll, East Feliciana, Evangeline, Franklin, Grant, Iberia, Iberville, Jefferson, Jefferson Davis, LaSalle, Lafayette, Lafourche, Livingston, Madison, Morehouse, Natchitoches, Orleans, Ouachita, Plaquemines, Pointe Coupee, Rapides, Red River, Richland, Sabine, St. Bernard, St. Charles, St. Helena, St. James, St. John the Baptist, St. Landry, St. Martin, St. Mary, St. Tammany, Tangipahoa, Tensas, Terrebonne, Union, Vermilion, Vernon, Washington, Webster, West Baton Rouge, West Carroll, West Feliciana, Winn)"
"Acorus","sweetflag","LA(De Soto, Jackson, Lafayette, Orleans, Ouachita, Rapides, Sabine, Vermilion)"
"Acorus calamus","calamus","LA(De Soto, Jackson, Lafayette, Orleans, Ouachita, Rapides, Sabine, Vermilion)"
"Actaea","baneberry","LA(West Feliciana)"
"Actaea pachypoda","white baneberry","LA(West Feliciana)"
"Adiantum","maidenhair fern","LA(East Baton Rouge, East Feliciana, Lafayette, Lafourche, Morehouse, Natchitoches, Orleans, Ouachita, Red River, St. Charles, St. Helena, St. Landry, St. Tammany, Union, West Feliciana)"
"Adiantum capillus-veneris","common maidenhair","LA(East Baton Rouge, Lafayette, Lafourche, Morehouse, Natchitoches, Orleans, Ouachita, Red River, St. Charles, St. Landry, St. Tammany)"
"Adiantum pedatum","northern maidenhair","LA(East Baton Rouge, East Feliciana, Ouachita, St. Helena, Union, West Feliciana)"
"Adonis","pheasant's eye","LA(Natchitoches)"
"Adonis annua","blooddrops","LA(Natchitoches)"
"Aegilops","goatgrass","LA(Caddo, East Baton Rouge, Natchitoches)"
"Aegilops cylindrica","jointed goatgrass","LA(Caddo, East Baton Rouge, Natchitoches)"
"Aeschynomene","jointvetch","LA(Acadia, Allen, Ascension, Assumption, Avoyelles, Beauregard, Bienville, Calcasieu, Caldwell, Cameron, Catahoula, Concordia, De Soto, East Baton Rouge, East Feliciana, Evangeline, Franklin, Iberia, Iberville, Jefferson, Jefferson Davis, LaSalle, Lafayette, Lafourche, Livingston, Morehouse, Natchitoches, Orleans, Ouachita, Plaquemines, Richland, St. Charles, St. James, St. John the Baptist, St. Landry, St. Martin, St. Mary, St. Tammany, Tangipahoa, Tensas, Terrebonne, Vermilion, Vernon, Webster)"
"Aeschynomene americana","shyleaf","LA(Ascension, Assumption, East Baton Rouge, East Feliciana, Evangeline, Jefferson, Jefferson Davis, Lafayette, Lafourche, St. Charles, St. James, St. John the Baptist, St. Landry, St. Martin, St. Mary, St. Tammany, Terrebonne)"
"Aeschynomene indica","Indian jointvetch","LA(Acadia, Allen, Assumption, Avoyelles, Beauregard, Bienville, Calcasieu, Caldwell, Cameron, Catahoula, De Soto, East Baton Rouge, East Feliciana, Evangeline, Franklin, Iberia, Iberville, Jefferson, Jefferson Davis, LaSalle, Lafayette, Lafourche, Livingston, Morehouse, Natchitoches, Orleans, Ouachita, Plaquemines, Richland, St. Charles, St. Landry, St. Martin, St. Mary, St. Tammany, Tangipahoa, Tensas, Terrebonne, Vermilion, Vernon, Webster)"
"Aeschynomene rudis","zigzag jointvetch","LA(Acadia, Concordia, LaSalle)"
"Aesculus","buckeye","LA(Acadia, Allen, Avoyelles, Beauregard, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Catahoula, Claiborne, Concordia, De Soto, East Baton Rouge, East Feliciana, Evangeline, Franklin, Grant, Iberia, Iberville, Jackson, Jefferson Davis, LaSalle, Lafayette, Lincoln, Morehouse, Natchitoches, Orleans, Ouachita, Rapides, Red River, Richland, Sabine, St. Helena, St. Landry, St. Mary, St. Tammany, Tangipahoa, Union, Vermilion, Vernon, Washington, Webster, West Carroll, West Feliciana, Winn)"
"Aesculus pavia","red buckeye","LA(Acadia, Allen, Avoyelles, Beauregard, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Catahoula, Claiborne, Concordia, De Soto, East Baton Rouge, East Feliciana, Evangeline, Franklin, Grant, Iberia, Iberville, Jackson, Jefferson Davis, LaSalle, Lafayette, Lincoln, Morehouse, Natchitoches, Orleans, Ouachita, Rapides, Red River, Richland, Sabine, St. Helena, St. Landry, St. Mary, St. Tammany, Tangipahoa, Union, Vermilion, Vernon, Washington, Webster, West Carroll, West Feliciana, Winn)"
"Aesculus pavia var. pavia","red buckeye","LA(Acadia, Allen, Avoyelles, Beauregard, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Catahoula, Claiborne, Concordia, De Soto, East Baton Rouge, East Feliciana, Evangeline, Franklin, Grant, Iberia, Iberville, Jackson, Jefferson Davis, LaSalle, Lafayette, Lincoln, Morehouse, Natchitoches, Orleans, Ouachita, Rapides, Red River, Richland, Sabine, St. Helena, St. Landry, St. Mary, St. Tammany, Tangipahoa, Union, Vermilion, Vernon, Washington, Webster, West Carroll, West Feliciana, Winn)"
"Agalinis","false foxglove","LA(Acadia, Allen, Ascension, Assumption, Avoyelles, Beauregard, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Cameron, Catahoula, Claiborne, Concordia, De Soto, East Baton Rouge, East Carroll, East Feliciana, Evangeline, Franklin, Grant, Iberia, Jackson, Jefferson, Jefferson Davis, LaSalle, Lafayette, Lafourche, Lincoln, Livingston, Madison, Morehouse, Natchitoches, Orleans, Ouachita, Plaquemines, Pointe Coupee, Rapides, Red River, Richland, Sabine, St. Bernard, St. Charles, St. Helena, St. James, St. John the Baptist, St. Landry, St. Martin, St. Mary, St. Tammany, Tangipahoa, Tensas, Terrebonne, Union, Vermilion, Vernon, Washington, Webster, West Carroll, West Feliciana, Winn)"
"Agalinis aphylla","scaleleaf false foxglove","LA(St. Tammany)"
"Agalinis caddoensis","Caddo false foxglove","LA(Caddo)"
"Agalinis fasciculata","beach false foxglove","LA(Acadia, Allen, Beauregard, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Cameron, Claiborne, De Soto, East Baton Rouge, East Feliciana, Evangeline, Franklin, Grant, Jackson, Jefferson, Jefferson Davis, LaSalle, Lafayette, Lincoln, Livingston, Morehouse, Natchitoches, Ouachita, Pointe Coupee, Rapides, Red River, Richland, Sabine, St. Helena, St. Landry, St. Martin, St. Tammany, Tangipahoa, Union, Vernon, Washington, Webster, West Feliciana, Winn)"
"Agalinis filicaulis","Jackson false foxglove","LA(Allen, Calcasieu, St. Tammany, Vernon)"
"Agalinis gattingeri","roundstem false foxglove","LA(Bienville, Bossier, Caddo, Caldwell, Grant, Lincoln, Morehouse, Natchitoches, Rapides, Sabine, Vernon, Washington)"
"Agalinis harperi","coastal plain false foxglove","LA(Allen, Beauregard, Calcasieu, Evangeline, Grant, Jefferson Davis, Natchitoches, Rapides, Sabine, St. Helena, St. Tammany, Vernon)"
"Agalinis heterophylla","prairie false foxglove","LA(Acadia, Allen, Ascension, Bienville, Bossier, Caddo, Calcasieu, Cameron, Catahoula, Concordia, De Soto, East Baton Rouge, East Carroll, Evangeline, Franklin, Grant, Iberia, Jackson, Jefferson, Jefferson Davis, LaSalle, Lafayette, Madison, Morehouse, Natchitoches, Ouachita, Rapides, Red River, Richland, Sabine, St. Charles, St. James, St. John the Baptist, St. Landry, St. Martin, St. Mary, Tensas, Vermilion, Webster, West Carroll, Winn)"
"Agalinis homalantha","San Antonio false foxglove","LA(Bienville, Caddo, De Soto, Natchitoches, Sabine, Winn)"
"Agalinis linifolia","flaxleaf false foxglove","LA(Orleans, St. Helena, St. Tammany, Tangipahoa)"
"Agalinis maritima","saltmarsh false foxglove","LA(Cameron, Jefferson, Lafourche, Plaquemines, St. Bernard, St. Mary, Terrebonne, Vermilion)"
"Agalinis maritima var. grandiflora","saltmarsh false foxglove","LA(Cameron, Jefferson, Lafourche, Plaquemines, St. Bernard, St. Mary, Terrebonne, Vermilion)"
"Agalinis obtusifolia","tenlobe false foxglove","LA(St. Charles, St. Helena, St. Tammany, Tangipahoa, Washington)"
"Agalinis oligophylla","ridgestem false foxglove","LA(Acadia, Allen, Beauregard, Calcasieu, Evangeline, Grant, Jefferson Davis, LaSalle, Natchitoches, Rapides, Sabine, St. Helena, St. Tammany, Tangipahoa, Vernon, Washington, Winn)"
"Agalinis plukenetii","Chattahoochee false foxglove","LA(Grant, Natchitoches, St. Helena, St. Tammany, Washington, Winn)"
"Agalinis pulchella","St. Mark's false foxglove","LA(Bienville, Natchitoches, Rapides, Sabine, Vernon, Washington)"
"Agalinis purpurea","purple false foxglove","LA(Acadia, Allen, Beauregard, Bossier, Caddo, Calcasieu, Caldwell, Evangeline, Franklin, Grant, Jefferson, LaSalle, Morehouse, Natchitoches, Ouachita, Plaquemines, Rapides, St. Bernard, St. Charles, St. Helena, St. John the Baptist, St. Mary, St. Tammany, Union, Vermilion, Vernon, Washington, Winn)"
"Agalinis skinneriana","Skinner's false foxglove","LA(Allen, Grant, LaSalle, Natchitoches, Rapides, Sabine)"
"Agalinis tenuifolia","slenderleaf false foxglove","LA(Ascension, Assumption, Avoyelles, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Catahoula, Claiborne, De Soto, East Baton Rouge, East Feliciana, Evangeline, Iberia, LaSalle, Lafayette, Lincoln, Morehouse, Natchitoches, Ouachita, Rapides, Red River, St. Helena, St. Landry, St. Martin, St. Tammany, Union, Washington, West Feliciana, Winn)"
"Agalinis tenuifolia var. leucanthera","slenderleaf false foxglove","LA(Ascension, Bienville, Caddo, De Soto, Evangeline, Iberia, Lafayette, Morehouse, Natchitoches, St. Helena, St. Martin, West Feliciana)"
"Agalinis tenuifolia var. macrophylla","slenderleaf false foxglove","LA(Bossier, Caddo, Caldwell, Lafayette, Morehouse, Union, West Feliciana)"
"Agalinis tenuifolia var. tenuifolia","slenderleaf false foxglove","LA(Assumption, Avoyelles, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Catahoula, Claiborne, De Soto, East Baton Rouge, East Feliciana, Evangeline, Iberia, LaSalle, Lafayette, Lincoln, Morehouse, Natchitoches, Ouachita, Rapides, Red River, St. Helena, St. Landry, St. Martin, St. Tammany, Union, Washington, West Feliciana, Winn)"
"Agalinis viridis","green false foxglove","LA(Acadia, Allen, Beauregard, Bossier, Caddo, Calcasieu, Caldwell, De Soto, Evangeline, Franklin, Grant, Jackson, Jefferson Davis, LaSalle, Livingston, Morehouse, Natchitoches, Ouachita, Red River, Sabine, St. Landry, St. Tammany, Tangipahoa, Vernon, West Feliciana, Winn)"
"Ageratina","snakeroot","LA(Allen, Assumption, Avoyelles, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Catahoula, Claiborne, Concordia, De Soto, East Baton Rouge, East Carroll, East Feliciana, Evangeline, Franklin, Grant, Iberia, Iberville, Jackson, Jefferson, LaSalle, Lafayette, Lafourche, Lincoln, Madison, Morehouse, Natchitoches, Orleans, Ouachita, Plaquemines, Pointe Coupee, Rapides, Red River, Richland, Sabine, St. Charles, St. Helena, St. James, St. John the Baptist, St. Landry, St. Martin, St. Mary, St. Tammany, Tangipahoa, Tensas, Terrebonne, Union, Vermilion, Vernon, Washington, Webster, West Carroll, West Feliciana, Winn)"
"Ageratina altissima","white snakeroot","LA(Allen, Assumption, Avoyelles, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Catahoula, Claiborne, Concordia, De Soto, East Baton Rouge, East Carroll, East Feliciana, Evangeline, Franklin, Grant, Iberia, Iberville, Jackson, Jefferson, LaSalle, Lafayette, Lafourche, Lincoln, Madison, Morehouse, Natchitoches, Orleans, Ouachita, Plaquemines, Pointe Coupee, Rapides, Red River, Richland, Sabine, St. Charles, St. James, St. John the Baptist, St. Landry, St. Martin, St. Mary, St. Tammany, Tangipahoa, Tensas, Terrebonne, Union, Vermilion, Vernon, Washington, Webster, West Carroll, West Feliciana, Winn)"
"Ageratina aromatica","lesser snakeroot","LA(East Feliciana, Orleans, Rapides, St. Helena, St. Tammany, Tangipahoa, Washington, West Feliciana)"
"Ageratina aromatica var. aromatica","lesser snakeroot","LA(East Feliciana, Orleans, Rapides, St. Helena, St. Tammany, Tangipahoa, Washington, West Feliciana)"
"Ageratum","whiteweed","LA(Ouachita)"
"Ageratum conyzoides","tropical whiteweed","LA(Ouachita)"
"Agrimonia","agrimony","LA(Allen, Bienville, Bossier, Caddo, Caldwell, Catahoula, Claiborne, De Soto, Evangeline, Franklin, Grant, Jackson, LaSalle, Lafayette, Lincoln, Morehouse, Natchitoches, Ouachita, Rapides, Red River, Richland, Sabine, St. Helena, St. Landry, St. Tammany, Tangipahoa, Union, Vernon, Washington, Webster, West Feliciana, Winn)"
"Agrimonia gryposepala","tall hairy agrimony","LA(Caddo)"
"Agrimonia incisa","incised agrimony","LA(Washington)"
"Agrimonia microcarpa","smallfruit agrimony","LA(Allen, Bienville, Bossier, Caddo, Caldwell, Catahoula, Claiborne, De Soto, Evangeline, Grant, Jackson, LaSalle, Lincoln, Morehouse, Natchitoches, Ouachita, Rapides, Red River, Sabine, St. Helena, St. Tammany, Tangipahoa, Union, Vernon, Washington, Webster, West Feliciana, Winn)"
"Agrimonia parviflora","harvestlice","LA(Morehouse, Washington)"
"Agrimonia pubescens","soft agrimony","LA(Bienville, Claiborne, Evangeline, St. Helena, St. Landry, St. Tammany, Washington)"
"Agrimonia rostellata","beaked agrimony","LA(Bienville, Bossier, Caddo, Caldwell, Claiborne, De Soto, Evangeline, Franklin, Lafayette, Morehouse, Natchitoches, Rapides, Richland, Sabine, St. Helena, St. Landry, Union, West Feliciana)"
"Agrostemma","corncockle","LA(De Soto, Plaquemines)"
"Agrostemma githago","common corncockle","LA(De Soto, Plaquemines)"
"Agrostis","bentgrass","LA(Acadia, Allen, Ascension, Assumption, Avoyelles, Beauregard, Bienville, Bossier, Caddo, Calcasieu, Caldwell, Cameron, Catahoula, Claiborne, De Soto, East Baton Rouge, East Carroll, East Feliciana, Evangeline, Franklin, Grant, Iberia, Iberville, Jackson, Jefferson, Jefferson Davis, LaSalle, Lafayette, Lafourche, Lincoln, Livingston, Madison, Morehouse, Natchitoches, Orleans, Ouachita, Pointe Coupee, Rapides, Red River, Richland, Sabine, St. Bernard, St. Charles, St. Helena, St. John the Baptist, St. Landry, St. Mary, St. Tammany, Tangipahoa, Tensas, Terrebonne, Union, Vermilion, Vernon, Washington, Webster, West Baton Rouge, West Carroll, West Feliciana, Winn)"
